m,variant,lambda_phys,tau,calibration,mae_mean,mae_std,rmse_mean,rmse_std,picp_mean,picp_std,mpiw_mean,mpiw_std,ece_mean,ece_std,nll_mean,nll_std,physics_residual_abs_mean,physics_residual_abs_std
2,mapp,1.0,0.3,raw,0.6086709995084164,0.0006888005569276805,0.7605899884666906,0.0016787260306303773,0.17543859649122806,0.015193428136569095,0.3367741129508144,0.02162676074187426,0.5703462719298246,0.006847585524559664,39.92356323651703,6.7714350050595185,0.011582332330331076,0.0035446565195739765
2,mapp,0.1,0.3,raw,0.6072670344769824,0.0020030430456318376,0.7613155910568582,0.0028942213044975146,0.17543859649122806,0.015193428136569105,0.3352136643962902,0.011858570681107622,0.5681532894736842,0.006578947368421101,38.97338938674704,4.520075182938858,0.01275894683050482,0.00045903048558873223
2,mapp,10.0,1.0,raw,0.6096913102042061,0.002294307459917829,0.7613290464460296,0.002557468694603399,0.15789473684210525,0.02631578947368421,0.27773712222513397,0.006797623444290061,0.5900831140350876,0.010574178466001047,72.21849295444876,16.20439835504208,0.0053513128072505385,0.0011040604688737992
2,mapp,1.0,0.01,raw,0.609061812140505,0.0029556798265888643,0.7613294034770748,0.0027054145492283266,0.15789473684210525,0.0,0.3180148941383027,0.02330959905598249,0.5747322368421052,0.00870312931271248,48.524048760436564,9.913552223966574,0.004966463726177288,0.0028192590047652916
2,mapp,0.1,0.1,raw,0.6125969088415762,0.002874568139525119,0.7614043629717596,0.00039382610983516305,0.15789473684210525,0.0,0.342064428617034,0.04635507276682043,0.5824076754385965,0.01622658836288234,42.79374898196994,16.135100843483304,0.006874057389754933,0.002708572192710153
2,mapp,1.0,1.0,raw,0.6095883817689721,0.0002805841705504244,0.7617748840785307,0.0018630830371813391,0.16666666666666666,0.015193428136569091,0.3177475524053239,0.013214277845073064,0.5747322368421052,0.006578947368421018,45.8859252825197,5.629097829515625,0.011734797868452836,0.001573878916268938
2,mapp,1.0,0.1,raw,0.6120461636680391,0.0008937060504659297,0.7617811862555742,0.0023349858835435664,0.14912280701754385,0.015193428136569098,0.3365824494118754,0.019256862837754515,0.5824076754385965,0.0018991785170711672,44.79595342018305,9.377284995865315,0.013726898460861359,0.005116401458891143
2,mapp,1.0,3.0,raw,0.6099721925831482,0.004141518543598933,0.7627401149922045,0.004511620460387141,0.15789473684210525,0.0,0.3345649909358799,0.015068434797854195,0.572539254385965,0.003798357034142247,45.16126000933349,3.5541446856953076,0.009508056599818366,0.00280907453430284
2,mapp,10.0,0.03,raw,0.6112828378018254,0.0037706016200715056,0.7634187236886478,0.0055906462738967025,0.16666666666666666,0.015193428136569098,0.31507123366259693,0.020280045213991797,0.5758287280701754,0.0037983570341422867,47.7288285041343,9.958115894305585,0.005874481526182519,0.007516685876205427
2,mapp,0.1,1.0,raw,0.6117872627290669,0.0018115220506490397,0.7637430160176305,0.0021281634975465376,0.15789473684210525,0.0,0.32661611766538073,0.017622638260816052,0.5802146929824561,0.0018991785170711193,46.907001865917955,7.322578061901568,0.007114105679200994,0.0017172760789812612
2,mapp,10.0,3.0,raw,0.611570571157101,0.0044242660158343265,0.764706711026065,0.004156149346136169,0.14035087719298245,0.015193428136569105,0.30062258851371315,0.03352263713656992,0.5835041666666667,0.009495892585355709,60.74746140709132,6.005877711609244,0.008272071481322902,0.004000443069150294
3,mapp,10.0,10.0,calibrated,0.41050891022671737,0.004358108429722616,0.521171552603009,0.003524500607912979,1.0,0.0,3.0563336171520255,0.018881257945823373,0.13469758771929827,0.0018991785170711234,0.893519039839134,0.00036605164808415735,0.010042987975777993,0.0016237268608548557
3,mapp,10.0,3.0,calibrated,0.4132259604561943,0.006600688849045673,0.5221937791993413,0.005206704606108398,1.0,0.0,3.059798580749581,0.02287005166143462,0.13140811403508773,0.0037983570341422867,0.8950353115882939,0.0036803008129931048,0.010808492625967536,0.002688158245578491
3,mapp,10.0,1.0,calibrated,0.411468019676313,0.0020605893526985594,0.5227964416024209,0.0005752321107455412,1.0,0.0,3.0479127407694855,0.01848953529906328,0.12482916666666667,0.0018991785170711572,0.8933657100285132,0.003558495775233036,0.00963021544412824,0.0012823018183048228
3,mapp,10.0,0.3,calibrated,0.4120645758710197,0.0013976576216590956,0.5244572848953881,0.00030444411536598083,1.0,0.0,3.0541590261273086,0.02060345077245768,0.1281186403508772,0.0037983570341422585,0.895923544249583,0.0038099091569331993,0.008176202012691647,0.0005437380919022909
3,mapp,10.0,0.1,calibrated,0.41291151301967993,0.003457212182165051,0.525522642438831,0.0021561141036944703,1.0,0.0,3.079190030694008,0.019219010052113895,0.13031162280701755,0.005024754051486674,0.901315108884139,0.004966727865418737,0.008311701734272535,0.004964752775774259
3,mapp,1.0,0.03,calibrated,0.4151468668868275,0.0037667570862291665,0.5310950868303648,0.0035849672243607107,1.0,0.0,3.0898016740878425,0.018868232324251742,0.1314081140350877,0.0018991785170711475,0.9079503311028985,0.006374269725360885,0.0225280821384666,0.0018140253581357692
3,mapp,1.0,0.3,calibrated,0.416121458945175,0.004268283159680072,0.5321276999615562,0.0038572418156214722,1.0,0.0,3.064285931798319,0.022941544531846575,0.12482916666666667,0.005024754051486661,0.904381931970006,0.005179404807925221,0.017808680765212335,0.001621066300317178
3,mapp,1.0,1.0,calibrated,0.4178063544085282,0.006047204281335645,0.5324934064065879,0.0077606671635932,1.0,0.0,3.096508987247944,0.03251687366060168,0.12921513157894737,0.008703129312712474,0.9104223114776046,0.006904937651836115,0.01773943573495847,0.0017515650621474817
3,mapp,1.0,0.01,calibrated,0.41779277566616146,0.0004086658005056573,0.5334995301581689,0.0018868765584792197,1.0,0.0,3.0598780984679856,0.07121160256698446,0.12153969298245615,0.00502475405148668,0.9048189160149954,0.01402304902763545,0.022564607925647708,0.0037723995622494983
3,fixed_gompertz,10.0,1.0,calibrated,0.4155212861716568,0.0040842095918141585,0.5338107279972085,0.004046780620868332,1.0,0.0,3.096221918861071,0.029506603510987838,0.1336010964912281,0.0037983570341422867,0.9114786663112691,0.0020430185105334135,0.00258415958613337,0.0017553047907386634
3,mapp,0.1,3.0,calibrated,0.4191867922138619,0.005406998045651804,0.5339504669276667,0.00621662456316586,1.0,0.0,3.1015171493248395,0.06008995098968755,0.12921513157894737,0.00986842105263158,0.9125319529562748,0.01179344607100804,0.029209172679928314,0.0046422557793426205
3,fixed_gompertz,1.0,1.0,calibrated,0.41912895494973973,0.0026884322592400415,0.5353511865489614,0.00396003065687294,1.0,0.0,3.0558684673160315,0.030560257260402773,0.12263618421052631,0.005697535551213413,0.9057846310175474,0.0030792084470674954,0.008561938112650656,0.004149689681719038
3,mapp,1.0,10.0,calibrated,0.41860876444792544,0.0025706462287245074,0.5354794540717234,0.0032077486330772047,1.0,0.0,3.092441413551569,0.016321432333366557,0.12702214912280704,0.0018991785170711293,0.9122130186970603,0.0014480650359626503,0.01878330574509802,0.0016838995229391319
3,mapp,10.0,0.03,calibrated,0.41899388042082525,0.0013870489715343995,0.5355051911294503,0.002237238431380149,1.0,0.0,3.077428059031566,0.0035595629053481923,0.12702214912280704,0.0018991785170711293,0.9095971661327082,0.002332517237531271,0.01442793644329006,0.010454001811550848
3,mapp,1.0,3.0,calibrated,0.4198167090165825,0.008981511865636435,0.535872207352906,0.009494656176663955,1.0,0.0,3.045321717237433,0.03133950516951742,0.12592565789473684,0.014338483366910114,0.904543205318764,0.003501272493491761,0.02129325693015728,0.00402328574540951
3,mapp,1.0,0.1,calibrated,0.41992548331945084,0.004824105757158801,0.5358833232618236,0.005298745185793501,1.0,0.0,3.0620597607145705,0.04007792512553029,0.12373267543859649,0.0037983570341422798,0.9073839276825786,0.002198016128279576,0.019332194432264947,0.002127805633044847
3,mapp,0.1,0.3,calibrated,0.42084216870155117,0.0012521898907664648,0.5361947656070897,0.0021471517640151657,1.0,0.0,3.059201756026596,0.02400116593972448,0.12482916666666667,0.008278327231656512,0.9070562931189089,0.004326173363917568,0.025735214924472467,0.0032551074679889576
3,mapp,0.1,0.01,calibrated,0.41809872061467585,0.0024768868916243765,0.5363818787908397,0.0014820290803834787,1.0,0.0,3.0440204044183097,0.04218079984854683,0.1237326754385965,0.008278327231656543,0.9046097644301443,0.008053991465581778,0.02331581341588804,0.001412675705496711
3,mapp,10.0,0.01,calibrated,0.4224035108825519,0.0016562785884313206,0.5379120861739778,0.00445800860094121,1.0,0.0,3.065808733304342,0.06443942762869725,0.12044320175438598,0.005024754051486674,0.9098544977528359,0.00822430706791583,0.007313257690711589,0.0038573630861450346
3,mapp,0.1,1.0,calibrated,0.422209887492691,0.002263882837763061,0.5384019765416194,0.003356483241789664,1.0,0.0,3.0605973536148667,0.05855439678370352,0.12263618421052631,0.003289473684210526,0.9092728699915087,0.010986027100064326,0.02820284817170703,0.0013516423310921143
3,no_physics,0.0,1.0,calibrated,0.4228109845548476,0.0029622789425629943,0.539300622216603,0.0006932701673072013,1.0,0.0,3.0619392978648343,0.08089912799126606,0.12153969298245614,0.005024754051486666,0.9103456308090566,0.014068148514264153,0.33987486583033677,0.05771288753867975
3,mapp,0.1,10.0,calibrated,0.42153640830554395,0.004646434210920255,0.5394997649881774,0.0043955591610367025,1.0,0.0,3.0905541026343903,0.03989032181224894,0.12263618421052631,0.006578947368421054,0.9153018603850103,0.010675856401789904,0.027550541394463692,0.006156860474629357
3,mapp,0.1,0.03,calibrated,0.42326771166495236,0.00742907506185815,0.5397108005002367,0.0052341686614101445,1.0,0.0,3.0930556189268827,0.030952152533855068,0.1281186403508772,0.006847585524559665,0.9159278405683461,0.009363958911981935,0.03208201336817359,0.0008336378400936024
3,mapp,0.1,0.1,calibrated,0.42371023858472573,0.004796688095051984,0.5407352540804836,0.004540590254831995,1.0,0.0,3.1111919408043227,0.02499213290566603,0.1292151315789474,0.005697535551213416,0.9199470851595183,0.007378664096013316,0.02943479741531375,0.007035354740488273
3,mapp,10.0,10.0,raw,0.41050891022671737,0.004358108429722616,0.521171552603009,0.003524500607912979,0.20175438596491227,0.030386856273138196,0.298604406808552,0.011278609153602924,0.529776096491228,0.011552251921987647,23.89419139138852,0.9876257067619132,0.010042987975777993,0.0016237268608548557
3,mapp,10.0,3.0,raw,0.4132259604561943,0.006600688849045673,0.5221937791993413,0.005206704606108398,0.20175438596491227,0.015193428136569091,0.29931628455718357,0.01433482458463207,0.535258552631579,0.011395071102426803,23.27162595368689,1.0286436590953518,0.010808492625967536,0.002688158245578491
3,mapp,10.0,1.0,raw,0.411468019676313,0.0020605893526985594,0.5227964416024209,0.0005752321107455412,0.20175438596491227,0.015193428136569091,0.2940833945023386,0.007604365240292919,0.5407410087719299,0.0037983570341423426,24.73072022608784,2.013773761710203,0.00963021544412824,0.0012823018183048228
3,mapp,10.0,0.3,raw,0.4120645758710197,0.0013976576216590956,0.5244572848953881,0.00030444411536598083,0.21052631578947367,0.02631578947368421,0.2877601263227693,0.0031830675748803446,0.5253901315789473,0.003289473684210509,29.330171755390154,3.933349727884652,0.008176202012691647,0.0005437380919022909
3,mapp,10.0,0.1,raw,0.41291151301967993,0.003457212182165051,0.525522642438831,0.0021561141036944703,0.20175438596491227,0.015193428136569098,0.2995166491978524,0.02181108069293727,0.5330655701754387,0.035479582647726826,25.012013914519056,3.3537571139084332,0.008311701734272535,0.004964752775774259
3,mapp,1.0,0.03,raw,0.4151468668868275,0.0037667570862291665,0.5310950868303648,0.0035849672243607107,0.22807017543859645,0.040198032411893334,0.31001172688577255,0.025624691308731948,0.5111357456140352,0.02190239512657693,24.4462518703544,6.078274808263503,0.0225280821384666,0.0018140253581357692
3,mapp,1.0,0.3,raw,0.416121458945175,0.004268283159680072,0.5321276999615562,0.0038572418156214722,0.23684210526315788,0.026315789473684216,0.33726010125195777,0.01473386984279186,0.4957848684210526,0.01740625862542495,18.673163417091754,1.9212266295862475,0.017808680765212335,0.001621066300317178
3,mapp,1.0,1.0,raw,0.4178063544085282,0.006047204281335645,0.5324934064065879,0.0077606671635932,0.21052631578947367,0.02631578947368421,0.31598216465167833,0.03158468368983264,0.5111357456140351,0.01622658836288237,25.043468427072998,8.243492847513048,0.01773943573495847,0.0017515650621474817
3,mapp,1.0,0.01,raw,0.41779277566616146,0.0004086658005056573,0.5334995301581689,0.0018868765584792197,0.23684210526315788,0.0,0.3300459927045985,0.023962363138249444,0.4946883771929825,0.008278327231656524,17.96229657404825,1.6876636149353181,0.022564607925647708,0.0037723995622494983
3,fixed_gompertz,10.0,1.0,raw,0.4155212861716568,0.0040842095918141585,0.5338107279972085,0.004046780620868332,0.23684210526315788,0.026315789473684216,0.30532165816086426,0.01914076891025069,0.5089427631578948,0.018315014351414503,23.963380736250713,2.2754341649249294,0.00258415958613337,0.0017553047907386634
3,mapp,0.1,3.0,raw,0.4191867922138619,0.005406998045651804,0.5339504669276667,0.00621662456316586,0.24561403508771928,0.015193428136569098,0.34096533517565647,0.0019606882314067995,0.5001708333333333,0.014833058397443716,18.758432334396144,2.5519974449482006,0.029209172679928314,0.0046422557793426205
3,fixed_gompertz,1.0,1.0,raw,0.41912895494973973,0.0026884322592400415,0.5353511865489614,0.00396003065687294,0.2631578947368421,0.02631578947368422,0.3177651404811625,0.01820056885292429,0.5122322368421052,0.005697535551213398,23.818009511985423,3.5706262800057087,0.008561938112650656,0.004149689681719038
3,mapp,1.0,10.0,raw,0.41860876444792544,0.0025706462287245074,0.5354794540717234,0.0032077486330772047,0.24561403508771928,0.040198032411893354,0.3306668776561294,0.017337299703981415,0.5023638157894736,0.006578947368421018,20.010970723671978,2.779304813683912,0.01878330574509802,0.0016838995229391319
3,mapp,10.0,0.03,raw,0.41899388042082525,0.0013870489715343995,0.5355051911294503,0.002237238431380149,0.22807017543859645,0.015193428136569095,0.2980413050962645,0.022901122573572172,0.5155217105263158,0.006578947368421018,24.70117878816823,3.8934435891203374,0.01442793644329006,0.010454001811550848
3,mapp,1.0,3.0,raw,0.4198167090165825,0.008981511865636435,0.535872207352906,0.009494656176663955,0.24561403508771928,0.04019803241189335,0.31303602169480244,0.03483978754740707,0.5133287280701754,0.0018991785170711113,22.963323338276638,3.65748476305261,0.02129325693015728,0.00402328574540951
3,mapp,1.0,0.1,raw,0.41992548331945084,0.004824105757158801,0.5358833232618236,0.005298745185793501,0.21929824561403508,0.030386856273138196,0.3027769848704338,0.006956704956103303,0.5133287280701754,0.03038685627313812,24.123618585119726,4.611428609093682,0.019332194432264947,0.002127805633044847
3,mapp,0.1,0.3,raw,0.42084216870155117,0.0012521898907664648,0.5361947656070897,0.0021471517640151657,0.24561403508771928,0.040198032411893354,0.3395728489808869,0.020773459153272812,0.5001708333333333,0.005024754051486704,18.171805292623088,3.3239515425252937,0.025735214924472467,0.0032551074679889576
3,mapp,0.1,0.01,raw,0.41809872061467585,0.0024768868916243765,0.5363818787908397,0.0014820290803834787,0.2631578947368421,0.05263157894736842,0.34361079171822784,0.03525926567124694,0.4870129385964912,0.018117008379230595,17.707660340636068,4.339143923127523,0.02331581341588804,0.001412675705496711
3,mapp,10.0,0.01,raw,0.4224035108825519,0.0016562785884313206,0.5379120861739778,0.00445800860094121,0.23684210526315788,0.02631578947368421,0.3097701484435483,0.018057109837651297,0.5188111842105263,0.006578947368421018,22.560232538389567,1.4768384400045012,0.007313257690711589,0.0038573630861450346
3,mapp,0.1,1.0,raw,0.422209887492691,0.002263882837763061,0.5384019765416194,0.003356483241789664,0.25438596491228066,0.04019803241189334,0.3421393077363048,0.011807342928567572,0.5012673245614034,0.008278327231656496,18.089717690290875,2.3713662031437814,0.02820284817170703,0.0013516423310921143
3,no_physics,0.0,1.0,raw,0.4228109845548476,0.0029622789425629943,0.539300622216603,0.0006932701673072013,0.24561403508771928,0.04019803241189335,0.3293614701220864,0.01157919898673871,0.5155217105263157,0.03558109811313139,21.171637909517013,1.8687038830491984,0.33987486583033677,0.05771288753867975
3,mapp,0.1,10.0,raw,0.42153640830554395,0.004646434210920255,0.5394997649881774,0.0043955591610367025,0.22807017543859645,0.015193428136569105,0.3205339758607902,0.00806021739739373,0.5034603070175439,0.013695171049119284,21.83099452906235,0.42413893787503937,0.027550541394463692,0.006156860474629357
3,mapp,0.1,0.03,raw,0.42326771166495236,0.00742907506185815,0.5397108005002367,0.0052341686614101445,0.2719298245614035,0.04019803241189332,0.33835574272170404,0.048459440508063056,0.5034603070175439,0.027390342098238568,20.688037896214173,4.896537462813695,0.03208201336817359,0.0008336378400936024
3,mapp,0.1,0.1,raw,0.42371023858472573,0.004796688095051984,0.5407352540804836,0.004540590254831995,0.23684210526315788,0.026315789473684216,0.32401831670288456,0.009855287538641781,0.5034603070175439,0.006847585524559718,21.297613290193514,4.6805990194983345,0.02943479741531375,0.007035354740488273
4,mapp,0.1,1.0,calibrated,0.34209761707308256,0.0038527641065704455,0.4316093263877033,0.0015293225737382835,1.0,0.0,2.9427563746770224,0.00981791084312116,0.16759232456140352,0.0018991785170711293,0.7974862895738076,0.0023096983443773875,0.04667862453661337,0.006052576228905222
4,no_physics,0.0,1.0,calibrated,0.3440549286703269,0.0036465362284081697,0.43211776702671223,0.005740854040947778,1.0,0.0,2.928571184476217,0.0366657989930562,0.16101337719298248,0.0018991785170711514,0.794714934999505,0.00664390989977948,0.390501223185933,0.07974476269372206
4,mapp,0.1,10.0,calibrated,0.34261055243724403,0.005868751434801744,0.4327756287691275,0.005222631271791323,1.0,0.0,2.958385705947876,0.042773828808984934,0.16649583333333337,0.0075967140682845526,0.8018682938356364,0.013428529709093182,0.051777127424557284,0.00327268209778418
4,mapp,0.1,3.0,calibrated,0.34267748330960773,0.00423020674622462,0.43285182403141037,0.004874804758454334,1.0,0.0,2.9819695353507996,0.06782823283183674,0.1653993421052632,0.005697535551213426,0.8072535701357942,0.018394295488420108,0.04797805386713885,0.003254769415272985
4,mapp,0.1,0.01,calibrated,0.3438594896068568,0.006009030153966368,0.43400074327782284,0.0016948468122889903,1.0,0.0,2.9447858333587646,0.02558302535380405,0.16649583333333337,0.0037983570341422663,0.7997850768864913,0.005610759885014075,0.03538617705354435,0.0011322206747563326
4,mapp,0.1,0.3,calibrated,0.34646515090533186,0.0018812139363904353,0.43468984118940757,0.00017759333321179692,1.0,0.0,2.9969834685325623,0.0020673206812078324,0.16320635964912283,0.005024754051486664,0.8120994013993735,0.0005705087155901706,0.061038424428389,0.005914484178782216
4,mapp,0.1,0.1,calibrated,0.3396475973180107,0.003643979968316536,0.43589858437102497,0.003804684648609625,1.0,0.0,2.987303872903188,0.05988256413877128,0.16101337719298245,0.0018991785170711293,0.8107894261819731,0.015087535770696613,0.06065412630376063,0.0034992974937904176
4,mapp,0.1,0.03,calibrated,0.34542671435006095,0.007359263994201575,0.4361752374748775,0.005960440013026073,1.0,0.0,2.976465384165446,0.08575034085661287,0.16649583333333337,0.0075967140682845595,0.8087675929087678,0.015138124018437402,0.058033480754187496,0.0027277442889809427
4,mapp,1.0,0.01,calibrated,0.3427805541360979,0.002542241570220208,0.437943433731542,0.0012081477225533768,1.0,0.0,3.050444940725962,0.026557684733051545,0.16649583333333337,0.010574178466001075,0.826500933200989,0.006653405640448515,0.02960717483482879,0.005560224959807628
4,mapp,1.0,0.1,calibrated,0.34513943987743306,0.002609046407740597,0.43832285363295126,0.002073192410869218,1.0,0.0,3.0478914976119995,0.06280929863347905,0.1697853070175439,0.0037983570341422685,0.8261692630127841,0.01544791301574604,0.035026079987322815,0.0019082578114107602
4,fixed_gompertz,1.0,1.0,calibrated,0.3497509306680673,0.0058471127023261476,0.43844197449789507,0.0027988791661322124,1.0,0.0,3.001023769378662,0.061447356551861496,0.16320635964912283,0.006847585524559642,0.8158100809833292,0.013835935266002682,0.016062383703364616,0.0040072997441909985
4,mapp,1.0,0.03,calibrated,0.3496673155143008,0.004387684404585544,0.438532712009333,0.001573652938684381,1.0,0.0,3.0038139621416726,0.010630544302316698,0.16649583333333337,0.0018991785170711293,0.8164959032599688,0.003409742490734562,0.031536173399153836,0.0032932645755731267
4,mapp,1.0,3.0,calibrated,0.3429548250543966,0.0011599424444424576,0.4394187709836031,0.005540380192664933,1.0,0.0,3.0453258554140725,0.06811022451416768,0.17197828947368424,0.00328947368421054,0.8263250450023855,0.019263540815864823,0.029780531469569133,0.0025198551751565404
4,fixed_gompertz,10.0,1.0,calibrated,0.34936816744269444,0.009304971656160512,0.4397012618662853,0.015866986496575655,1.0,0.0,2.953417698542277,0.03356341497959146,0.1599168859649123,0.010049508102973333,0.8061052685925117,0.01919405613138182,0.020472972633382467,0.009784483810799976
4,mapp,1.0,10.0,calibrated,0.3417162449883395,0.0059655922698064615,0.4401804629334076,0.005930685831533046,1.0,0.0,3.0264218052228293,0.04576052285789333,0.17197828947368424,0.005697535551213438,0.8227831601663554,0.011485727027637293,0.030011143535375595,0.0026052413929593243
4,mapp,10.0,0.1,calibrated,0.349018231892076,0.012163958807988684,0.44093390101103447,0.016518012582996414,1.0,0.0,2.9100648562113443,0.12413595067209672,0.16539934210526316,0.006578947368421045,0.7969381108374368,0.040381539146688905,0.027477771810688927,0.02818077610436659
4,mapp,1.0,0.3,calibrated,0.3508469372121781,0.0023621434768666106,0.4416534151586701,0.003338753132560563,1.0,0.0,3.0314855774243674,0.058183172756119526,0.16101337719298248,0.00827832723165653,0.8249649720861507,0.014245689035412023,0.0328511434133377,0.00045284948952864387
4,mapp,1.0,1.0,calibrated,0.3513862913180339,0.0031081943636215095,0.4426760814867728,0.005394330081383862,1.0,0.0,3.007746458053589,0.10674791199792714,0.1653993421052632,0.009868421052631582,0.8203173794860996,0.027388443547758545,0.035678521850505816,0.0066175587456347666
4,mapp,10.0,3.0,calibrated,0.3443783816795698,0.007896662624489043,0.45640510556921937,0.010627964075089064,1.0,0.0,3.1658206582069397,0.04679454549758228,0.17636425438596492,0.0018991785170711334,0.8649357758262419,0.01529344514677862,0.01797319807340963,0.0009921512795077992
4,mapp,10.0,0.01,calibrated,0.36018546751553293,0.005994134974794313,0.4590840712022051,0.01845309275697664,1.0,0.0,3.0309508244196572,0.11288917849709755,0.16430285087719299,0.0037983570341422867,0.8375662562584291,0.037522153771699145,0.018863824433075233,0.002612459453968598
4,mapp,10.0,0.3,calibrated,0.37213081957796884,0.03826623467135826,0.460674466686609,0.05817167549091754,1.0,0.0,2.933635930220286,0.08595337328265881,0.14018004385964913,0.013294249619497949,0.8187255885218253,0.06612355163021379,0.07469560893808018,0.007971510064842409
4,mapp,10.0,10.0,calibrated,0.34955136300260686,0.003595157382291244,0.460932588801847,0.011752723289529272,1.0,0.0,3.2098402182261148,0.14475225752031323,0.17526776315789475,0.00657894736842107,0.8770727381990248,0.03911148211910317,0.02521897370829002,0.00672585059723235
4,mapp,10.0,0.03,calibrated,0.36725385546716943,0.0065162793086397915,0.467898140334535,0.008159053387812542,1.0,0.0,3.04806649684906,0.045196658059918016,0.15772390350877194,0.005024754051486681,0.8483753185183062,0.014487937330608262,0.02303513720797032,0.009204870699293002
4,mapp,10.0,1.0,calibrated,0.3557566864918427,0.01851874441826106,0.4684824083048409,0.028757109380656683,1.0,0.0,3.2522777915000916,0.17513470071895057,0.17636425438596492,0.0018991785170711533,0.890630473271408,0.05552205081055378,0.020282700976454897,0.001586748473251732
4,mapp,0.1,1.0,raw,0.34209761707308256,0.0038527641065704455,0.4316093263877033,0.0015293225737382835,0.30701754385964913,0.05478068419647717,0.3732477831735945,0.01456815211541295,0.48591644736842105,0.015074262154459974,10.410779414290174,0.9722966816579018,0.04667862453661337,0.006052576228905222
4,no_physics,0.0,1.0,raw,0.3440549286703269,0.0036465362284081697,0.43211776702671223,0.005740854040947778,0.31578947368421056,0.045580284409707315,0.3690159587483657,0.007327314798433695,0.49139890350877197,0.005024754051486662,10.788073348178914,1.5314075905816111,0.390501223185933,0.07974476269372206
4,mapp,0.1,10.0,raw,0.34261055243724403,0.005868751434801744,0.4327756287691275,0.005222631271791323,0.3157894736842105,0.05263157894736842,0.3630917502991986,0.023130769098357474,0.48372346491228063,0.01982800583336089,12.494580899371705,1.3764474768456905,0.051777127424557284,0.00327268209778418
4,mapp,0.1,3.0,raw,0.34267748330960773,0.00423020674622462,0.43285182403141037,0.004874804758454334,0.3333333333333333,0.015193428136569114,0.35671114143833776,0.018937205010886537,0.48153048245614033,0.013294249619497907,11.912404972967783,2.5375096980149636,0.04797805386713885,0.003254769415272985
4,mapp,0.1,0.01,raw,0.3438594896068568,0.006009030153966368,0.43400074327782284,0.0016948468122889903,0.3421052631578947,0.0455802844097073,0.3724480485706998,0.02475268481225222,0.4793375,0.0373612391171071,11.396930424351666,1.483404608043445,0.03538617705354435,0.0011322206747563326
4,mapp,0.1,0.3,raw,0.34646515090533186,0.0018812139363904353,0.43468984118940757,0.00017759333321179692,0.31578947368421056,0.026315789473684223,0.3632036244921517,0.009732673192863785,0.4881094298245614,0.007596714068284533,10.981150143819363,0.8442674338376741,0.061038424428389,0.005914484178782216
4,mapp,0.1,0.1,raw,0.3396475973180107,0.003643979968316536,0.43589858437102497,0.003804684648609625,0.3157894736842105,0.0,0.3716832449038823,0.025727635901523476,0.4585041666666667,0.01982800583336084,12.924040007788117,2.5143035627125574,0.06065412630376063,0.0034992974937904176
4,mapp,0.1,0.03,raw,0.34542671435006095,0.007359263994201575,0.4361752374748775,0.005960440013026073,0.3245614035087719,0.054780684196477185,0.3672050142889483,0.0204727580586291,0.485916447368421,0.024834981694969557,11.939692519853104,2.5633501125852303,0.058033480754187496,0.0027277442889809427
4,mapp,1.0,0.01,raw,0.3427805541360979,0.002542241570220208,0.437943433731542,0.0012081477225533768,0.3508771929824561,0.040198032411893354,0.37996097451500727,0.013277602804163484,0.45302171052631585,0.023720732075421015,10.695517877761297,0.9252697566243121,0.02960717483482879,0.005560224959807628
4,mapp,1.0,0.1,raw,0.34513943987743306,0.002609046407740597,0.43832285363295126,0.002073192410869218,0.3245614035087719,0.04019803241189331,0.3637524499443539,0.01692375142618875,0.4782410087719298,0.008278327231656505,11.603323136123814,2.100129052029184,0.035026079987322815,0.0019082578114107602
4,fixed_gompertz,1.0,1.0,raw,0.3497509306680673,0.0058471127023261476,0.43844197449789507,0.0027988791661322124,0.2807017543859649,0.015193428136569105,0.35343649653358417,0.013579138085258824,0.4968813596491228,0.013294249619498011,12.154880332446686,0.7195295865732034,0.016062383703364616,0.0040072997441909985
4,mapp,1.0,0.03,raw,0.3496673155143008,0.004387684404585544,0.438532712009333,0.001573652938684381,0.2807017543859649,0.015193428136569135,0.35232198480189897,0.025950979984387994,0.5056532894736842,0.026925502539054163,13.515202559702482,4.356635244624691,0.031536173399153836,0.0032932645755731267
4,mapp,1.0,3.0,raw,0.3429548250543966,0.0011599424444424576,0.4394187709836031,0.005540380192664933,0.3245614035087719,0.04019803241189329,0.34424643979914354,0.017447709026783328,0.47056557017543854,0.024907492744738052,15.042136951840412,1.1885883732811413,0.029780531469569133,0.0025198551751565404
4,fixed_gompertz,10.0,1.0,raw,0.34936816744269444,0.009304971656160512,0.4397012618662853,0.015866986496575655,0.3245614035087719,0.07596714068284549,0.3854344489804486,0.024299088499116956,0.4683725877192983,0.035479582647726875,10.756619767984505,1.9298671866106094,0.020472972633382467,0.009784483810799976
4,mapp,1.0,10.0,raw,0.3417162449883395,0.0059655922698064615,0.4401804629334076,0.005930685831533046,0.3421052631578947,0.026315789473684195,0.3580172612870995,0.019971937974110423,0.47166206140350875,0.011552251921987673,12.126510104230542,1.820321828505406,0.030011143535375595,0.0026052413929593243
4,mapp,10.0,0.1,raw,0.349018231892076,0.012163958807988684,0.44093390101103447,0.016518012582996414,0.3947368421052631,0.05263157894736842,0.40555693267991666,0.03933065377525915,0.4574076754385965,0.014833058397443743,9.933465131566974,3.400850869836392,0.027477771810688927,0.02818077610436659
