repeat,m,method,method_id,calibration_type,alpha,nominal_coverage,n_val,n_calibration_patients,n_test,finite_sample_quantile_level,finite_sample_quantile_rank,q_score,score_min,score_median,score_p90,score_max,raw_rmse,raw_picp,raw_mpiw,raw_ece,raw_nll,calibrated_picp,calibrated_mpiw,calibrated_ece,calibrated_nll,covered_count,picp_wilson95_low,picp_wilson95_high,picp_patient_cluster_bootstrap95_low,picp_patient_cluster_bootstrap95_high,n_test_patients,n_cluster_bootstrap
3,1,Deterministic,deterministic,absolute_residual,0.05,0.95,27,19,38,1.0,19,1.6212075054645536,0.009037476032972398,0.39064037799835205,1.0451981388032436,1.6212075054645536,0.46363665805959137,,,,,1.0,3.2424150109291077,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
3,1,Cohort-level Feature GP,gaussian_process,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.785628957729806,0.009047388932906929,0.6235283501352374,1.5322122114386891,2.3693036048776204,0.4563467014796965,0.9736842105263158,2.4752547106653076,0.10947828947368424,0.7207328830015809,0.9736842105263158,2.2550855648290415,,,37,0.8650512388404787,0.9953394123142312,0.9090909090909091,1.0,26,5000
3,1,Cohort-level Feature GP,gaussian_process,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.3693036048776204,0.009047388932906929,0.6235283501352374,1.5322122114386891,2.3693036048776204,0.4563467014796965,0.9736842105263158,2.4752547106653076,0.10947828947368424,0.7207328830015809,1.0,2.9922130994391107,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
3,1,MC Dropout,mc_dropout,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.9094677528087978,0.04317273591386354,0.5230760921150737,1.6935404171450972,2.6373954286250902,0.4646324397260697,0.9736842105263158,2.4595358360727584,0.11276776315789476,0.731007443966558,0.9736842105263158,2.396168706620732,,,37,0.8650512388404787,0.9953394123142312,0.90625,1.0,26,5000
3,1,MC Dropout,mc_dropout,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.6373954286250902,0.04317273591386354,0.5230760921150737,1.6935404171450972,2.6373954286250902,0.4646324397260697,0.9736842105263158,2.4595358360727584,0.11276776315789476,0.731007443966558,1.0,3.3096366166749425,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
3,1,Deep Ensemble,deep_ensemble,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.8248758749626814,0.006495102806210984,0.6293058494240112,1.5838590833988961,2.428661087976837,0.45569007400807665,0.9736842105263158,2.4362994725528027,0.10289934210526318,0.7150943709958925,0.9736842105263158,2.2683805247009405,,,37,0.8650512388404787,0.9953394123142312,0.90625,1.0,26,5000
3,1,Deep Ensemble,deep_ensemble,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.428661087976837,0.006495102806210984,0.6293058494240112,1.5838590833988961,2.428661087976837,0.45569007400807665,0.9736842105263158,2.4362994725528027,0.10289934210526318,0.7150943709958925,1.0,3.0189053341385845,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
3,1,Gaussian residual-scale,bayesian_laplace,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.7913443591905147,0.009327787803798022,0.6901192160654284,1.5519427171444045,2.325383499437678,0.4562054661392112,0.9736842105263158,2.4526772569200985,0.09632039473684213,0.7158523947742846,0.9736842105263158,2.2416685223579407,,,37,0.8650512388404787,0.9953394123142312,0.90625,1.0,26,5000
3,1,Gaussian residual-scale,bayesian_laplace,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.325383499437678,0.009327787803798022,0.6901192160654284,1.5519427171444045,2.325383499437678,0.4562054661392112,0.9736842105263158,2.4526772569200985,0.09632039473684213,0.7158523947742846,1.0,2.9099591970443726,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
3,2,Deterministic,deterministic,absolute_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.2641429007053375,0.003855109214782604,0.34023422002792364,1.047739315778017,1.6487344503402708,0.44685069113848247,,,,,0.9736842105263158,2.528285801410675,,,37,0.8650512388404787,0.9953394123142312,0.9069585755813953,1.0,26,5000
3,2,Deterministic,deterministic,absolute_residual,0.05,0.95,27,19,38,1.0,19,1.6487344503402708,0.003855109214782604,0.34023422002792364,1.047739315778017,1.6487344503402708,0.44685069113848247,,,,,1.0,3.297468900680542,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
3,2,Cohort-level Feature GP,gaussian_process,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.7655800271745359,0.11370417614591773,0.5633772486337109,1.576071627181369,2.3443369955451683,0.43905539696342877,0.9736842105263158,2.4700870455403465,0.10618881578947371,0.6995130963908849,0.9736842105263158,2.2251104547780884,,,37,0.8650512388404787,0.9953394123142312,0.90625,1.0,26,5000
3,2,Cohort-level Feature GP,gaussian_process,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.3443369955451683,0.11370417614591773,0.5633772486337109,1.576071627181369,2.3443369955451683,0.43905539696342877,0.9736842105263158,2.4700870455403465,0.10618881578947371,0.6995130963908849,1.0,2.9545014544928017,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
3,2,MC Dropout,mc_dropout,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.7788596489405097,0.03436426783188965,0.5187879085291812,1.6499721384908554,2.461180717211191,0.4349883939717845,1.0,2.443718795093941,0.11276776315789476,0.6845108790794918,0.9736842105263158,2.217914610798451,,,37,0.8650512388404787,0.9953394123142312,0.9090909090909091,1.0,26,5000
3,2,MC Dropout,mc_dropout,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.461180717211191,0.03436426783188965,0.5187879085291812,1.6499721384908554,2.461180717211191,0.4349883939717845,1.0,2.443718795093941,0.11276776315789476,0.6845108790794918,1.0,3.068644946648438,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
3,2,Deep Ensemble,deep_ensemble,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.8483621736818425,0.12098561505289365,0.6042532169027013,1.6775988649250577,2.43416193884374,0.42561767759637203,0.9736842105263158,2.3801602129771653,0.11276776315789476,0.6636759437018674,0.9736842105263158,2.2446321155242663,,,37,0.8650512388404787,0.9953394123142312,0.9069585755813953,1.0,26,5000
3,2,Deep Ensemble,deep_ensemble,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.43416193884374,0.12098561505289365,0.6042532169027013,1.6775988649250577,2.43416193884374,0.42561767759637203,0.9736842105263158,2.3801602129771653,0.11276776315789476,0.6636759437018674,1.0,2.9560213577796106,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
3,2,Gaussian residual-scale,bayesian_laplace,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.8276650543214954,0.004693422686240352,0.46983772557786224,1.5625363024852181,2.4786710377144865,0.43518424725941396,0.9736842105263158,2.426851165104277,0.12263618421052636,0.6865106327900243,0.9736842105263158,2.2630370259284973,,,37,0.8650512388404787,0.9953394123142312,0.9090909090909091,1.0,26,5000
3,2,Gaussian residual-scale,bayesian_laplace,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.4786710377144865,0.004693422686240352,0.46983772557786224,1.5625363024852181,2.4786710377144865,0.43518424725941396,0.9736842105263158,2.426851165104277,0.12263618421052636,0.6865106327900243,1.0,3.0691205263137817,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
3,3,Deterministic,deterministic,absolute_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.107543021440506,0.024422943592071533,0.3647535294294356,1.021926760673523,1.41077584028244,0.4221862931511554,,,,,0.9736842105263158,2.215086042881012,,,37,0.8650512388404787,0.9953394123142312,0.9090909090909091,1.0,26,5000
3,3,Deterministic,deterministic,absolute_residual,0.05,0.95,27,19,38,1.0,19,1.41077584028244,0.024422943592071533,0.3647535294294356,1.021926760673523,1.41077584028244,0.4221862931511554,,,,,1.0,2.8215516805648804,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
3,3,Cohort-level Feature GP,gaussian_process,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.7667174847381157,0.1164891006079155,0.5643507943375999,1.5757780767173157,2.3411958197064844,0.4391871076152055,0.9736842105263158,2.471570013111951,0.10947828947368424,0.6999848220469722,0.9736842105263158,2.2278807117693047,,,37,0.8650512388404787,0.9953394123142312,0.9090909090909091,1.0,26,5000
3,3,Cohort-level Feature GP,gaussian_process,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.3411958197064844,0.1164891006079155,0.5643507943375999,1.5757780767173157,2.3411958197064844,0.4391871076152055,0.9736842105263158,2.471570013111951,0.10947828947368424,0.6999848220469722,1.0,2.9523141386536778,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
3,3,MC Dropout,mc_dropout,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.8902450155834358,0.09296083405422885,0.5398747031051093,1.6313527837703194,2.373773772722332,0.41982718005412123,0.9736842105263158,2.3656100858121425,0.12921513157894737,0.6585740483195981,0.9736842105263158,2.2814616537811814,,,37,0.8650512388404787,0.9953394123142312,0.90625,1.0,26,5000
3,3,MC Dropout,mc_dropout,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.373773772722332,0.09296083405422885,0.5398747031051093,1.6313527837703194,2.373773772722332,0.41982718005412123,0.9736842105263158,2.3656100858121425,0.12921513157894737,0.6585740483195981,1.0,2.865064471838274,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
3,3,Deep Ensemble,deep_ensemble,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.9397496435913282,0.15015153145042595,0.658776428431187,1.824891897432069,2.414114249863972,0.42625385793857257,0.9736842105263158,2.2681316781443446,0.08317039473684212,0.6463462046241629,0.9736842105263158,2.2447390100033666,,,37,0.8650512388404787,0.9953394123142312,0.9047619047619048,1.0,26,5000
3,3,Deep Ensemble,deep_ensemble,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.414114249863972,0.15015153145042595,0.658776428431187,1.824891897432069,2.414114249863972,0.42625385793857257,0.9736842105263158,2.2681316781443446,0.08317039473684212,0.6463462046241629,1.0,2.793688582018048,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
3,3,Gaussian residual-scale,bayesian_laplace,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,2.01072914156,0.03108869461324127,0.5254804753222702,1.6403222731913292,2.610133312827669,0.4376502891942544,0.9736842105263158,2.416583769331253,0.1160572368421053,0.6872064199010114,0.9736842105263158,2.479175865650177,,,37,0.8650512388404787,0.9953394123142312,0.9090909090909091,1.0,26,5000
3,3,Gaussian residual-scale,bayesian_laplace,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.610133312827669,0.03108869461324127,0.5254804753222702,1.6403222731913292,2.610133312827669,0.4376502891942544,0.9736842105263158,2.416583769331253,0.1160572368421053,0.6872064199010114,1.0,3.218225359916687,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
3,4,Deterministic,deterministic,absolute_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.1544080972671509,0.037470400333404486,0.43044817447662354,0.9653933942317963,1.380419611930847,0.44420653031034546,,,,,1.0,2.3088161945343018,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
3,4,Deterministic,deterministic,absolute_residual,0.05,0.95,27,19,38,1.0,19,1.380419611930847,0.037470400333404486,0.43044817447662354,0.9653933942317963,1.380419611930847,0.44420653031034546,,,,,1.0,2.7608392238616943,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
3,4,Cohort-level Feature GP,gaussian_process,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.7667174847381157,0.1164891006079155,0.5643507943375999,1.5757780767173157,2.3411958197064844,0.4391871076152055,0.9736842105263158,2.471570013111951,0.10947828947368424,0.6999848220469722,0.9736842105263158,2.2278807117693047,,,37,0.8650512388404787,0.9953394123142312,0.9090909090909091,1.0,26,5000
3,4,Cohort-level Feature GP,gaussian_process,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.3411958197064844,0.1164891006079155,0.5643507943375999,1.5757780767173157,2.3411958197064844,0.4391871076152055,0.9736842105263158,2.471570013111951,0.10947828947368424,0.6999848220469722,1.0,2.9523141386536778,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
3,4,MC Dropout,mc_dropout,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.9149927938564983,0.10113969376462083,0.5819158007793969,1.813589721405093,2.340213635257123,0.4284871539701573,0.9736842105263158,2.285097440612377,0.08974934210526317,0.6526926793589086,0.9736842105263158,2.232666093126979,,,37,0.8650512388404787,0.9953394123142312,0.90625,1.0,26,5000
3,4,MC Dropout,mc_dropout,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.340213635257123,0.10113969376462083,0.5819158007793969,1.813589721405093,2.340213635257123,0.4284871539701573,0.9736842105263158,2.285097440612377,0.08974934210526317,0.6526926793589086,1.0,2.7284257417960505,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
3,4,Deep Ensemble,deep_ensemble,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.9241250426123442,0.1187921461286204,0.6681307329314417,1.8190365151937005,2.3941733039870403,0.42377344468705885,0.9736842105263158,2.284044625532127,0.0930309210526316,0.6467846443796672,0.9736842105263158,2.2422797036557935,,,37,0.8650512388404787,0.9953394123142312,0.9090909090909091,1.0,26,5000
3,4,Deep Ensemble,deep_ensemble,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.3941733039870403,0.1187921461286204,0.6681307329314417,1.8190365151937005,2.3941733039870403,0.42377344468705885,0.9736842105263158,2.284044625532127,0.0930309210526316,0.6467846443796672,1.0,2.79005058802005,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
3,4,Gaussian residual-scale,bayesian_laplace,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.910347420981242,0.0077339931196078095,0.5319781396810311,1.534111434163949,2.4959649547225053,0.42527398510029163,0.9736842105263158,2.40636775301678,0.12592565789473686,0.670944239340182,0.9736842105263158,2.345450460910797,,,37,0.8650512388404787,0.9953394123142312,0.9090909090909091,1.0,26,5000
3,4,Gaussian residual-scale,bayesian_laplace,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.4959649547225053,0.0077339931196078095,0.5319781396810311,1.534111434163949,2.4959649547225053,0.42527398510029163,0.9736842105263158,2.40636775301678,0.12592565789473686,0.670944239340182,1.0,3.0644489526748657,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
4,1,Deterministic,deterministic,absolute_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.0541109442710876,0.03418094664812091,0.40149952471256245,1.0261431634426117,1.5096292495727537,0.47697727987068017,,,,,0.9736842105263158,2.1082218885421753,,,37,0.8650512388404787,0.9953394123142312,0.9090909090909091,1.0,26,5000
4,1,Deterministic,deterministic,absolute_residual,0.05,0.95,27,19,38,1.0,19,1.5096292495727537,0.03418094664812091,0.40149952471256245,1.0261431634426117,1.5096292495727537,0.47697727987068017,,,,,1.0,3.019258499145508,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
4,1,Cohort-level Feature GP,gaussian_process,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.785628977453886,0.00904739437052483,0.6235283567519908,1.5322122186954723,2.3693036267846903,0.45634670072828465,0.9736842105263158,2.4752546910135806,0.10947828947368424,0.7207328784254181,0.9736842105263158,2.255085571835,,,37,0.8650512388404787,0.9953394123142312,0.9090909090909091,1.0,26,5000
4,1,Cohort-level Feature GP,gaussian_process,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.3693036267846903,0.00904739437052483,0.6235283567519908,1.5322122186954723,2.3693036267846903,0.45634670072828465,0.9736842105263158,2.4752546910135806,0.10947828947368424,0.7207328784254181,1.0,2.992213103349728,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
4,1,MC Dropout,mc_dropout,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.719528402603441,0.00931213435242375,0.6722172594803467,1.558397057114881,2.4865541557667976,0.46099980758886006,0.9736842105263158,2.4690343468081886,0.08974144736842107,0.7209707802318992,0.9736842105263158,2.1661493373493923,,,37,0.8650512388404787,0.9953394123142312,0.9069767441860465,1.0,26,5000
4,1,MC Dropout,mc_dropout,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.4865541557667976,0.00931213435242375,0.6722172594803467,1.558397057114881,2.4865541557667976,0.46099980758886006,0.9736842105263158,2.4690343468081886,0.08974144736842107,0.7209707802318992,1.0,3.1323981788510236,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
4,1,Deep Ensemble,deep_ensemble,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.8176417048766556,0.02733354364880942,0.6249157849500631,1.6219602064671235,2.5859174350203933,0.4616677973090909,0.9736842105263158,2.3907627804667335,0.09632039473684212,0.7127369867408154,0.9736842105263158,2.2171581572520473,,,37,0.8650512388404787,0.9953394123142312,0.9090909090909091,1.0,26,5000
4,1,Deep Ensemble,deep_ensemble,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.5859174350203933,0.02733354364880942,0.6249157849500631,1.6219602064671235,2.5859174350203933,0.4616677973090909,0.9736842105263158,2.3907627804667335,0.09632039473684212,0.7127369867408154,1.0,3.154300388054104,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
4,1,Gaussian residual-scale,bayesian_laplace,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.8419484592014792,0.0017160647569323193,0.5340834060595467,1.6941636317041742,2.629966208854835,0.4784123866430125,0.9736842105263158,2.4707106025348837,0.11276776315789476,0.7454339059037846,0.9736842105263158,2.3219414353370667,,,37,0.8650512388404787,0.9953394123142312,0.9090380549682875,1.0,26,5000
4,1,Gaussian residual-scale,bayesian_laplace,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.629966208854835,0.0017160647569323193,0.5340834060595467,1.6941636317041742,2.629966208854835,0.4784123866430125,0.9736842105263158,2.4707106025348837,0.11276776315789476,0.7454339059037846,1.0,3.3153085708618155,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
4,2,Deterministic,deterministic,absolute_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.1292990744113922,0.030438899993896484,0.3211020380258561,0.9729350209236145,1.5066688060760496,0.4293102021006439,,,,,0.9736842105263158,2.2585981488227844,,,37,0.8650512388404787,0.9953394123142312,0.9090909090909091,1.0,26,5000
4,2,Deterministic,deterministic,absolute_residual,0.05,0.95,27,19,38,1.0,19,1.5066688060760496,0.030438899993896484,0.3211020380258561,0.9729350209236145,1.5066688060760496,0.4293102021006439,,,,,1.0,3.0133376121520996,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
4,2,Cohort-level Feature GP,gaussian_process,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.7655799591712524,0.11370296695836016,0.5633778810222521,1.576070615324375,2.3443367777576083,0.43905557526062694,0.9736842105263158,2.4700877139407775,0.10618881578947371,0.6995134396794951,0.9736842105263158,2.225110971185728,,,37,0.8650512388404787,0.9953394123142312,0.90625,1.0,26,5000
4,2,Cohort-level Feature GP,gaussian_process,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.3443367777576083,0.11370296695836016,0.5633778810222521,1.576070615324375,2.3443367777576083,0.43905557526062694,0.9736842105263158,2.4700877139407775,0.10618881578947371,0.6995134396794951,1.0,2.954501979503205,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
4,2,MC Dropout,mc_dropout,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.722890840246395,0.019409224874556125,0.4916661853009717,1.4669676976934487,2.4607672156397418,0.4316967124184228,1.0,2.552963927907671,0.13579407894736845,0.7035848116753517,0.9736842105263158,2.2441627507271655,,,37,0.8650512388404787,0.9953394123142312,0.9090909090909091,1.0,26,5000
4,2,MC Dropout,mc_dropout,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.4607672156397418,0.019409224874556125,0.4916661853009717,1.4669676976934487,2.4607672156397418,0.4316967124184228,1.0,2.552963927907671,0.13579407894736845,0.7035848116753517,1.0,3.2052884573694427,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
4,2,Deep Ensemble,deep_ensemble,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.845289367005074,0.041008784435194394,0.547482758611817,1.6734503350010819,2.5327704752136895,0.4300815436848248,0.9736842105263158,2.3619358922233533,0.10947828947368424,0.6632157388094514,0.9736842105263158,2.223742488048931,,,37,0.8650512388404787,0.9953394123142312,0.90625,1.0,26,5000
4,2,Deep Ensemble,deep_ensemble,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.5327704752136895,0.041008784435194394,0.547482758611817,1.6734503350010819,2.5327704752136895,0.4300815436848248,0.9736842105263158,2.3619358922233533,0.10947828947368424,0.6632157388094514,1.0,3.052220111878571,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
4,2,Gaussian residual-scale,bayesian_laplace,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.726704201556841,0.06377035225726053,0.5405526224039188,1.668124288315098,2.385699008905831,0.43111658317682794,1.0,2.4300946055425117,0.11934671052631582,0.6826026682134049,0.9736842105263158,2.140883505344391,,,37,0.8650512388404787,0.9953394123142312,0.9090909090909091,1.0,26,5000
4,2,Gaussian residual-scale,bayesian_laplace,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.385699008905831,0.06377035225726053,0.5405526224039188,1.668124288315098,2.385699008905831,0.43111658317682794,1.0,2.4300946055425117,0.11934671052631582,0.6826026682134049,1.0,2.95794939994812,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
4,3,Deterministic,deterministic,absolute_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.1431100070476532,0.007812201976776123,0.3136940151453019,0.9603564143180847,1.5384650230407713,0.43134432436776254,,,,,0.9736842105263158,2.2862200140953064,,,37,0.8650512388404787,0.9953394123142312,0.9117647058823529,1.0,26,5000
4,3,Deterministic,deterministic,absolute_residual,0.05,0.95,27,19,38,1.0,19,1.5384650230407713,0.007812201976776123,0.3136940151453019,0.9603564143180847,1.5384650230407713,0.43134432436776254,,,,,1.0,3.076930046081543,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
4,3,Cohort-level Feature GP,gaussian_process,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.7667173916644205,0.11648912830300877,0.5643508097968241,1.575778064368189,2.341195782826383,0.43918710656000554,0.9736842105263158,2.47157008700861,0.10947828947368424,0.6999848361918066,0.9736842105263158,2.227880661011413,,,37,0.8650512388404787,0.9953394123142312,0.90625,1.0,26,5000
4,3,Cohort-level Feature GP,gaussian_process,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.341195782826383,0.11648912830300877,0.5643508097968241,1.575778064368189,2.341195782826383,0.43918710656000554,0.9736842105263158,2.47157008700861,0.10947828947368424,0.6999848361918066,1.0,2.9523141804170963,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
4,3,MC Dropout,mc_dropout,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.8784985406984638,0.012829304047549955,0.6461497497369518,1.6030860273993743,2.3791540277530796,0.4494158203630985,1.0,2.3575119357005865,0.08645197368421055,0.6840926854398551,1.0,2.259522504405621,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
4,3,MC Dropout,mc_dropout,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.3791540277530796,0.012829304047549955,0.6461497497369518,1.6030860273993743,2.3791540277530796,0.4494158203630985,1.0,2.3575119357005865,0.08645197368421055,0.6840926854398551,1.0,2.8617281039550586,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
4,3,Deep Ensemble,deep_ensemble,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,2.005377592490755,0.11641010049464118,0.6292457311565773,1.8242162870743814,2.506472212620165,0.4295431670645408,0.9736842105263158,2.2159361277393024,0.07987302631578949,0.643825820623849,0.9736842105263158,2.267280772509682,,,37,0.8650512388404787,0.9953394123142312,0.9090909090909091,1.0,26,5000
4,3,Deep Ensemble,deep_ensemble,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.506472212620165,0.11641010049464118,0.6292457311565773,1.8242162870743814,2.506472212620165,0.4295431670645408,0.9736842105263158,2.2159361277393024,0.07987302631578949,0.643825820623849,1.0,2.8338185665299824,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
4,3,Gaussian residual-scale,bayesian_laplace,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.7216184478198853,0.04930040600916912,0.5495045144307562,1.6974567657390034,2.410251124500121,0.43488958703960867,1.0,2.4202958177405915,0.10947828947368422,0.6848096319722038,0.9736842105263158,2.1259706616401672,,,37,0.8650512388404787,0.9953394123142312,0.90625,1.0,26,5000
4,3,Gaussian residual-scale,bayesian_laplace,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.410251124500121,0.04930040600916912,0.5495045144307562,1.6974567657390034,2.410251124500121,0.43488958703960867,1.0,2.4202958177405915,0.10947828947368422,0.6848096319722038,1.0,2.9763407707214355,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
4,4,Deterministic,deterministic,absolute_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.0812492966651917,0.08567172288894653,0.3848927468061446,1.0270698368549347,1.4405886530876157,0.43755251436329445,,,,,0.9736842105263158,2.1624985933303833,,,37,0.8650512388404787,0.9953394123142312,0.9090909090909091,1.0,26,5000
4,4,Deterministic,deterministic,absolute_residual,0.05,0.95,27,19,38,1.0,19,1.4405886530876157,0.08567172288894653,0.3848927468061446,1.0270698368549347,1.4405886530876157,0.43755251436329445,,,,,1.0,2.881177306175232,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
4,4,Cohort-level Feature GP,gaussian_process,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.7667173817214519,0.11648907860111991,0.5643508849085307,1.575778047742386,2.3411958218948277,0.43918711760254486,0.9736842105263158,2.47157009801047,0.10947828947368424,0.6999848510842426,0.9736842105263158,2.2278806583901556,,,37,0.8650512388404787,0.9953394123142312,0.9090909090909091,1.0,26,5000
4,4,Cohort-level Feature GP,gaussian_process,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.3411958218948277,0.11648907860111991,0.5643508849085307,1.575778047742386,2.3411958218948277,0.43918711760254486,0.9736842105263158,2.47157009801047,0.10947828947368424,0.6999848510842426,1.0,2.9523142428253366,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
4,4,MC Dropout,mc_dropout,normalized_residual,0.1,0.9,27,19,38,0.9473684210526315,18,1.8691067949218079,0.049797121391541826,0.50394123218633,1.4879652865406419,2.363297099757266,0.42062015850030404,1.0,2.4726427060930285,0.1325046052631579,0.6796694477094305,0.9736842105263158,2.3580194941474333,,,37,0.8650512388404787,0.9953394123142312,0.90625,1.0,26,5000
4,4,MC Dropout,mc_dropout,normalized_residual,0.05,0.95,27,19,38,1.0,19,2.363297099757266,0.049797121391541826,0.50394123218633,1.4879652865406419,2.363297099757266,0.42062015850030404,1.0,2.4726427060930285,0.1325046052631579,0.6796694477094305,1.0,2.9814779159918756,,,38,0.908190131774416,0.9999999999999999,1.0,1.0,26,5000
