m,method,variant,mae_mean,mae_std,rmse_mean,rmse_std,mape_mean,mape_std,picp_mean,picp_std,mpiw_mean,mpiw_std,ece_mean,ece_std,nll_mean,nll_std,physics_residual_abs_mean,physics_residual_abs_std
2,random_pinn,random_weight,0.6008717828969422,0.005859659534483439,0.7576599121119569,0.004108691442769632,1.4421094305156428,0.025198123715244672,0.0,0.0,0.0,0.0,0.6668375000000001,0.0,287029898312.97656,3110170723.139459,0.009357469662730628,0.008172229439894674
2,reliability_boosted_pinn,rg_boosted_uq,0.6069092136234854,0.001085324454893143,0.7627574750928615,0.007760197608061292,1.356870268570012,0.050937848564955375,0.13157894736842105,0.02631578947368421,0.260953490177104,0.008985303248164515,0.585697149122807,0.006847585524559678,72.18411990492899,5.122408818256536,0.007071593085552397,0.0016044978266024062
2,reliability_gated_pinn,rg_pinn_uq_full,0.6066221286810674,0.005083936190343411,0.7667433733751655,0.0063221343082242466,1.3473223939651007,0.029410353588241074,0.15789473684210525,0.026315789473684202,0.30123400768681774,0.015437496493005697,0.5703462719298246,0.012453746372369016,51.888998005085575,7.577442049312602,0.012883597876090386,0.0021297661100065216
2,reliability_phys_only_pinn,rg_phys_only,0.6094699057498782,0.008720862390658708,0.7599693158801551,0.005740935870149928,1.382301749010428,0.07533521714509422,0.13157894736842105,0.026315789473684216,0.28593239402561854,0.02084787659337467,0.592276096491228,0.021902395126576907,61.019280452055966,11.402128431874429,0.004144984701679014,0.0011108230042548828
2,reliability_sparsity_only_pinn,rg_sparsity_only,0.5995385394163487,0.008035038500007906,0.7615575084343661,0.0016153239522442918,1.3974341337615295,0.0213460784795809,0.17543859649122806,0.015193428136569095,0.30597690379271575,0.017360461187964256,0.5473199561403509,0.010574178466001054,53.25151033641014,9.112370877685892,0.0059565588199412345,0.002324252800406385
2,reliability_uq_only_pinn,rg_uq_only,0.606015299265518,0.002543430968420497,0.759100001838847,0.009748141777042535,1.3432118144557619,0.050594339445177106,0.12280701754385964,0.015193428136569098,0.28985686510588904,0.02172764982877143,0.579118201754386,0.005024754051486658,63.5973759340145,12.922675348781977,0.009873929701376967,0.0013470196714257402
3,adaptive_pinn,uncertainty_adaptive_beta=5,0.41999023232903127,0.013973147327735124,0.5363412439074837,0.01086213402574884,0.8226729302325347,0.0875267067426871,0.21052631578947367,0.026315789473684202,0.27985583817578125,0.024517611288404885,0.5418375,0.011860366037710512,30.088112784581906,3.662971384796997,0.007562685657895956,0.0002547971471994407
3,epoch_pinn,epoch_schedule,0.4231001275117721,0.0037660239492488374,0.5385617477072829,0.005111761236165054,0.7744899770886944,0.028400873769620447,0.0,0.0,0.0,0.0,0.6668375000000001,0.0,145033088068.17685,2750689853.1118064,0.0045400048646064665,0.0022845934078266996
3,fixed_pinn,fixed_lambda=1,0.4436312576004287,0.02899241804728938,0.5575594649702732,0.026613746580704017,0.9514270023547092,0.08282066499240358,0.0,0.0,0.0,0.0,0.6668375000000001,0.0,155672375645.09268,14655152916.5342,0.05966097709451606,0.023177028008612675
3,fixed_pinn,fixed_lambda=10,0.4211364069528747,0.002566166589771492,0.5365490752324095,0.0023987380837686713,0.7754249853672235,0.023500147185778763,0.0,0.0,0.0,0.0,0.6668375000000001,0.0,143944373034.9452,1288542783.7449548,0.013379424076712288,0.0033426783620676783
